utc_ts,respondent,D,DF
2020-06-18 14:00:00+00:00,PJM,88331.0,90579.0
2020-06-18 15:00:00+00:00,PJM,92378.0,94457.0
2020-06-18 16:00:00+00:00,PJM,96404.0,97918.0
2020-06-18 17:00:00+00:00,PJM,99897.0,100762.0
2020-06-18 18:00:00+00:00,PJM,102950.0,102234.0
2020-06-18 19:00:00+00:00,PJM,105181.0,103163.0
2020-06-18 20:00:00+00:00,PJM,106860.0,104024.0
2020-06-18 21:00:00+00:00,PJM,108333.0,104698.0
2020-06-18 22:00:00+00:00,PJM,109180.0,103658.0
2020-06-18 23:00:00+00:00,PJM,107883.0,100661.0
2020-06-19 00:00:00+00:00,PJM,104656.0,97248.0
2020-06-19 01:00:00+00:00,PJM,100991.0,94383.0
2020-06-19 02:00:00+00:00,PJM,98082.0,88635.0
2020-06-19 03:00:00+00:00,PJM,93547.0,82004.0
2020-06-19 04:00:00+00:00,PJM,87061.0,76583.0
2020-06-19 05:00:00+00:00,PJM,80691.0,73218.0
2020-06-19 06:00:00+00:00,PJM,76125.0,70432.0
2020-06-19 07:00:00+00:00,PJM,73636.0,68926.0
2020-06-19 08:00:00+00:00,PJM,72707.0,69067.0
2020-06-19 09:00:00+00:00,PJM,72558.0,71049.0
2020-06-19 10:00:00+00:00,PJM,73161.0,74780.0
2020-06-19 11:00:00+00:00,PJM,74324.0,80039.0
2020-06-19 12:00:00+00:00,PJM,79346.0,85373.0
2020-06-19 13:00:00+00:00,PJM,85344.0,90618.0
2020-06-19 14:00:00+00:00,PJM,91050.0,95681.0
2020-06-19 15:00:00+00:00,PJM,96895.0,100364.0
2020-06-19 16:00:00+00:00,PJM,102756.0,104434.0
2020-06-19 17:00:00+00:00,PJM,107309.0,107391.0
2020-06-19 18:00:00+00:00,PJM,110882.0,108999.0
2020-06-19 19:00:00+00:00,PJM,112952.0,109812.0
2020-06-19 20:00:00+00:00,PJM,113723.0,110275.0
2020-06-19 21:00:00+00:00,PJM,114374.0,110153.0
2020-06-19 22:00:00+00:00,PJM,113911.0,107908.0
2020-06-19 23:00:00+00:00,PJM,111782.0,103856.0
2020-06-20 00:00:00+00:00,PJM,107976.0,99609.0
2020-06-20 01:00:00+00:00,PJM,103822.0,96453.0
2020-06-20 02:00:00+00:00,PJM,100461.0,91241.0
2020-06-20 03:00:00+00:00,PJM,95750.0,84796.0
2020-06-20 04:00:00+00:00,PJM,89423.0,79169.0
2020-06-20 05:00:00+00:00,PJM,82509.0,74931.0
2020-06-20 06:00:00+00:00,PJM,76926.0,71632.0
2020-06-20 07:00:00+00:00,PJM,74221.0,69337.0
2020-06-20 08:00:00+00:00,PJM,72189.0,67981.0
2020-06-20 09:00:00+00:00,PJM,71372.0,67449.0
2020-06-20 10:00:00+00:00,PJM,71077.0,67342.0
2020-06-20 11:00:00+00:00,PJM,70450.0,69899.0
2020-06-20 12:00:00+00:00,PJM,73391.0,75321.0
2020-06-20 13:00:00+00:00,PJM,78025.0,81539.0
2020-06-20 14:00:00+00:00,PJM,84435.0,87366.0
2020-06-20 15:00:00+00:00,PJM,91168.0,92753.0
2020-06-20 16:00:00+00:00,PJM,97394.0,97458.0
2020-06-20 17:00:00+00:00,PJM,102058.0,100996.0
2020-06-20 18:00:00+00:00,PJM,104749.0,103787.0
2020-06-20 19:00:00+00:00,PJM,106476.0,106151.0
2020-06-20 20:00:00+00:00,PJM,107875.0,108231.0
2020-06-20 21:00:00+00:00,PJM,108407.0,109096.0
2020-06-20 22:00:00+00:00,PJM,109025.0,107988.0
2020-06-20 23:00:00+00:00,PJM,107667.0,104879.0
2020-06-21 00:00:00+00:00,PJM,104486.0,100354.0
2020-06-21 01:00:00+00:00,PJM,100515.0,97218.0
2020-06-21 02:00:00+00:00,PJM,97897.0,92098.0
2020-06-21 03:00:00+00:00,PJM,92901.0,85753.0
2020-06-21 04:00:00+00:00,PJM,87670.0,79655.0
2020-06-21 05:00:00+00:00,PJM,81618.0,73899.0
2020-06-21 06:00:00+00:00,PJM,76606.0,70814.0
2020-06-21 07:00:00+00:00,PJM,73888.0,68531.0
2020-06-21 08:00:00+00:00,PJM,71584.0,67159.0
2020-06-21 09:00:00+00:00,PJM,70226.0,66284.0
2020-06-21 10:00:00+00:00,PJM,69962.0,65863.0
2020-06-21 11:00:00+00:00,PJM,69143.0,67981.0
2020-06-21 12:00:00+00:00,PJM,71915.0,73300.0
2020-06-21 13:00:00+00:00,PJM,75936.0,79538.0
2020-06-21 14:00:00+00:00,PJM,82667.0,85756.0
2020-06-21 15:00:00+00:00,PJM,89662.0,91968.0
2020-06-21 16:00:00+00:00,PJM,96086.0,97481.0
2020-06-21 17:00:00+00:00,PJM,101390.0,101760.0
2020-06-21 18:00:00+00:00,PJM,105378.0,105041.0
2020-06-21 19:00:00+00:00,PJM,108323.0,107532.0
2020-06-21 20:00:00+00:00,PJM,110184.0,109882.0
2020-06-21 21:00:00+00:00,PJM,111562.0,111603.0
2020-06-21 22:00:00+00:00,PJM,112192.0,110870.0
2020-06-21 23:00:00+00:00,PJM,110895.0,108010.0
2020-06-22 00:00:00+00:00,PJM,107746.0,104056.0
2020-06-22 01:00:00+00:00,PJM,103830.0,100583.0
2020-06-22 02:00:00+00:00,PJM,101158.0,94404.0
2020-06-22 03:00:00+00:00,PJM,95805.0,87660.0
2020-06-22 04:00:00+00:00,PJM,90381.0,81446.0
2020-06-22 05:00:00+00:00,PJM,84675.0,77699.0
2020-06-22 06:00:00+00:00,PJM,80001.0,74759.0
2020-06-22 07:00:00+00:00,PJM,77789.0,73253.0
2020-06-22 08:00:00+00:00,PJM,76391.0,73422.0
2020-06-22 09:00:00+00:00,PJM,76247.0,75671.0
2020-06-22 10:00:00+00:00,PJM,78104.0,79727.0
2020-06-22 11:00:00+00:00,PJM,80528.0,85267.0
2020-06-22 12:00:00+00:00,PJM,86547.0,91180.0
2020-06-22 13:00:00+00:00,PJM,92603.0,97208.0
2020-06-22 14:00:00+00:00,PJM,98627.0,103263.0
2020-06-22 15:00:00+00:00,PJM,105227.0,109246.0
2020-06-22 16:00:00+00:00,PJM,111468.0,114730.0
2020-06-22 17:00:00+00:00,PJM,117349.0,118954.0
2020-06-22 18:00:00+00:00,PJM,121901.0,121768.0
2020-06-22 19:00:00+00:00,PJM,124311.0,123597.0
2020-06-22 20:00:00+00:00,PJM,124688.0,124864.0
2020-06-22 21:00:00+00:00,PJM,124821.0,125407.0
2020-06-22 22:00:00+00:00,PJM,123524.0,123562.0
2020-06-22 23:00:00+00:00,PJM,120528.0,119737.0
2020-06-23 00:00:00+00:00,PJM,115739.0,114708.0
2020-06-23 01:00:00+00:00,PJM,111157.0,109808.0
2020-06-23 02:00:00+00:00,PJM,107029.0,102288.0
2020-06-23 03:00:00+00:00,PJM,101125.0,94209.0
2020-06-23 04:00:00+00:00,PJM,94759.0,87510.0
2020-06-23 05:00:00+00:00,PJM,87808.0,81005.0
2020-06-23 06:00:00+00:00,PJM,83285.0,77856.0
2020-06-23 07:00:00+00:00,PJM,80136.0,75869.0
2020-06-23 08:00:00+00:00,PJM,78605.0,75761.0
2020-06-23 09:00:00+00:00,PJM,78309.0,78002.0
2020-06-23 10:00:00+00:00,PJM,79660.0,82182.0
2020-06-23 11:00:00+00:00,PJM,82896.0,87644.0
2020-06-23 12:00:00+00:00,PJM,86995.0,93375.0
2020-06-23 13:00:00+00:00,PJM,91826.0,98954.0
2020-06-23 14:00:00+00:00,PJM,96554.0,104742.0
2020-06-23 15:00:00+00:00,PJM,101877.0,110409.0
2020-06-23 16:00:00+00:00,PJM,106898.0,115410.0
2020-06-23 17:00:00+00:00,PJM,111598.0,119401.0
2020-06-23 18:00:00+00:00,PJM,115486.0,121974.0
2020-06-23 19:00:00+00:00,PJM,117902.0,123196.0
2020-06-23 20:00:00+00:00,PJM,119694.0,124144.0
2020-06-23 21:00:00+00:00,PJM,120741.0,124163.0
2020-06-23 22:00:00+00:00,PJM,121208.0,121767.0
2020-06-23 23:00:00+00:00,PJM,119025.0,117645.0
2020-06-24 00:00:00+00:00,PJM,114362.0,113177.0
2020-06-24 01:00:00+00:00,PJM,109609.0,108223.0
2020-06-24 02:00:00+00:00,PJM,105703.0,100876.0
2020-06-24 03:00:00+00:00,PJM,99326.0,92836.0
2020-06-24 04:00:00+00:00,PJM,92644.0,86512.0
2020-06-24 05:00:00+00:00,PJM,87433.0,81547.0
2020-06-24 06:00:00+00:00,PJM,83563.0,78106.0
2020-06-24 07:00:00+00:00,PJM,80889.0,75988.0
2020-06-24 08:00:00+00:00,PJM,78837.0,75684.0
2020-06-24 09:00:00+00:00,PJM,78373.0,77560.0
2020-06-24 10:00:00+00:00,PJM,80027.0,81315.0
2020-06-24 11:00:00+00:00,PJM,82665.0,86561.0
2020-06-24 12:00:00+00:00,PJM,86869.0,91879.0
2020-06-24 13:00:00+00:00,PJM,90358.0,96950.0
2020-06-24 14:00:00+00:00,PJM,94001.0,101851.0
2020-06-24 15:00:00+00:00,PJM,97700.0,106465.0
2020-06-24 16:00:00+00:00,PJM,101257.0,110479.0
2020-06-24 17:00:00+00:00,PJM,104440.0,113772.0
2020-06-24 18:00:00+00:00,PJM,106897.0,115818.0
2020-06-24 19:00:00+00:00,PJM,109089.0,116970.0
2020-06-24 20:00:00+00:00,PJM,110654.0,117809.0
2020-06-24 21:00:00+00:00,PJM,112228.0,117911.0
2020-06-24 22:00:00+00:00,PJM,113160.0,115523.0
2020-06-24 23:00:00+00:00,PJM,111973.0,111727.0
2020-06-25 00:00:00+00:00,PJM,108171.0,108055.0
2020-06-25 01:00:00+00:00,PJM,103215.0,104131.0
2020-06-25 02:00:00+00:00,PJM,99761.0,97081.0
2020-06-25 03:00:00+00:00,PJM,93556.0,89499.0
2020-06-25 04:00:00+00:00,PJM,87282.0,83416.0
2020-06-25 05:00:00+00:00,PJM,82025.0,77645.0
2020-06-25 06:00:00+00:00,PJM,78762.0,74448.0
2020-06-25 07:00:00+00:00,PJM,75890.0,72577.0
2020-06-25 08:00:00+00:00,PJM,73756.0,72364.0
2020-06-25 09:00:00+00:00,PJM,73297.0,74276.0
2020-06-25 10:00:00+00:00,PJM,74958.0,77802.0
2020-06-25 11:00:00+00:00,PJM,77206.0,82953.0
2020-06-25 12:00:00+00:00,PJM,81909.0,88124.0
2020-06-25 13:00:00+00:00,PJM,86953.0,93135.0
2020-06-25 14:00:00+00:00,PJM,91824.0,98060.0
2020-06-25 15:00:00+00:00,PJM,96986.0,102944.0
2020-06-25 16:00:00+00:00,PJM,101376.0,107260.0
2020-06-25 17:00:00+00:00,PJM,105518.0,111035.0
2020-06-25 18:00:00+00:00,PJM,108466.0,113567.0
2020-06-25 19:00:00+00:00,PJM,109509.0,115519.0
2020-06-25 20:00:00+00:00,PJM,111320.0,116747.0
2020-06-25 21:00:00+00:00,PJM,112726.0,117065.0
2020-06-25 22:00:00+00:00,PJM,113105.0,114978.0
2020-06-25 23:00:00+00:00,PJM,111356.0,111342.0
2020-06-26 00:00:00+00:00,PJM,107261.0,106996.0
2020-06-26 01:00:00+00:00,PJM,102875.0,102893.0
2020-06-26 02:00:00+00:00,PJM,99497.0,96122.0
2020-06-26 03:00:00+00:00,PJM,93603.0,88504.0
2020-06-26 04:00:00+00:00,PJM,87597.0,81918.0
2020-06-26 05:00:00+00:00,PJM,82675.0,75352.0
2020-06-26 06:00:00+00:00,PJM,78280.0,72279.0
2020-06-26 07:00:00+00:00,PJM,75905.0,70509.0
2020-06-26 08:00:00+00:00,PJM,74281.0,70429.0
2020-06-26 09:00:00+00:00,PJM,73571.0,72145.0
2020-06-26 10:00:00+00:00,PJM,73651.0,75646.0
2020-06-26 11:00:00+00:00,PJM,76112.0,81211.0
2020-06-26 12:00:00+00:00,PJM,80740.0,87378.0
2020-06-26 13:00:00+00:00,PJM,85506.0,93663.0
2020-06-26 14:00:00+00:00,PJM,90998.0,100022.0
2020-06-26 15:00:00+00:00,PJM,96455.0,106281.0
2020-06-26 16:00:00+00:00,PJM,101831.0,112015.0
2020-06-26 17:00:00+00:00,PJM,106738.0,116771.0
2020-06-26 18:00:00+00:00,PJM,110469.0,120336.0
2020-06-26 19:00:00+00:00,PJM,113415.0,122903.0
2020-06-26 20:00:00+00:00,PJM,114998.0,124705.0
2020-06-26 21:00:00+00:00,PJM,115836.0,124941.0
2020-06-26 22:00:00+00:00,PJM,115742.0,122219.0
2020-06-26 23:00:00+00:00,PJM,113465.0,117223.0
2020-06-27 00:00:00+00:00,PJM,109865.0,111489.0
